,name,id,state_id
3936,ARATIBA,4300901,43
3937,ARROIO DO MEIO,4301008,43
3938,ARROIO DO PADRE,4301073,43
3939,ARROIO DO SAL,4301057,43
3940,ARROIO DO TIGRE,4301206,43
3941,ARROIO DOS RATOS,4301107,43
3942,ARROIO GRANDE,4301305,43
3943,ARVOREZINHA,4301404,43
3944,AUGUSTO PESTANA,4301503,43
3945,AUREA,4301552,43
3946,BAGE,4301602,43
3947,BALNEARIO PINHAL,4301636,43
3948,BARAO,4301651,43
3949,BARAO DE COTEGIPE,4301701,43
3950,BARAO DO TRIUNFO,4301750,43
3951,BARRA DO GUARITA,4301859,43
3952,BARRA DO QUARAI,4301875,43
3953,BARRA DO RIBEIRO,4301909,43
3954,BARRA DO RIO AZUL,4301925,43
3955,BARRA FUNDA,4301958,43
3956,BARRACAO,4301800,43
3957,BARROS CASSAL,4302006,43
3958,BENJAMIN CONSTANT DO SUL,4302055,43
3959,BENTO GONCALVES,4302105,43
3960,BOA VISTA DAS MISSOES,4302154,43
3961,BOA VISTA DO BURICA,4302204,43
3962,BOA VISTA DO CADEADO,4302220,43
3963,BOA VISTA DO INCRA,4302238,43
3964,BOA VISTA DO SUL,4302253,43
3965,BOM JESUS,4302303,43
3966,BOM PRINCIPIO,4302352,43
3967,BOM PROGRESSO,4302378,43
3968,BOM RETIRO DO SUL,4302402,43
3969,BOQUEIRAO DO LEAO,4302451,43
3970,BOSSOROCA,4302501,43
3971,BOZANO,4302584,43
3972,BRAGA,4302600,43
3973,BROCHIER,4302659,43
3974,BUTIA,4302709,43
3975,CACAPAVA DO SUL,4302808,43
3976,CACEQUI,4302907,43
3977,CACHOEIRA DO SUL,4303004,43
3978,CACHOEIRINHA,4303103,43
3979,CACIQUE DOBLE,4303202,43
3980,CAIBATE,4303301,43
3981,CAICARA,4303400,43
3982,CAMAQUA,4303509,43
3983,CAMARGO,4303558,43
3984,CAMBARA DO SUL,4303608,43
3985,CAMPESTRE DA SERRA,4303673,43
3986,CAMPINA DAS MISSOES,4303707,43
3987,CAMPINAS DO SUL,4303806,43
3988,CAMPO BOM,4303905,43
3989,CAMPO NOVO,4304002,43
3990,CAMPOS BORGES,4304101,43
3991,CANDELARIA,4304200,43
3992,CANDIDO GODOI,4304309,43
3993,CANDIOTA,4304358,43
3994,CANELA,4304408,43
3995,CANGUCU,4304507,43
3996,CANOAS,4304606,43
3997,CANUDOS DO VALE,4304614,43
3998,CAPAO BONITO DO SUL,4304622,43
3999,CAPAO DA CANOA,4304630,43
4000,CAPAO DO CIPO,4304655,43
4001,CAPAO DO LEAO,4304663,43
4002,CAPELA DE SANTANA,4304689,43
4003,CAPITAO,4304697,43
4004,CAPIVARI DO SUL,4304671,43
4005,CARAA,4304713,43
4006,CARAZINHO,4304705,43
4007,CARLOS BARBOSA,4304804,43
4008,CARLOS GOMES,4304853,43
4009,CASCA,4304903,43
4010,CASEIROS,4304952,43
4011,CATUIPE,4305009,43
4012,CAXIAS DO SUL,4305108,43
4013,CENTENARIO,4305116,43
4014,CERRITO,4305124,43
4015,CERRO BRANCO,4305132,43
4016,CERRO GRANDE,4305157,43
4017,CERRO GRANDE DO SUL,4305173,43
4018,CERRO LARGO,4305207,43
4019,CHAPADA,4305306,43
4020,CHARQUEADAS,4305355,43
4021,CHARRUA,4305371,43
4022,CHIAPETTA,4305405,43
4023,CHUI,4305439,43
4024,CHUVISCA,4305447,43
4025,CIDREIRA,4305454,43
4026,CIRIACO,4305504,43
4027,COLINAS,4305587,43
4028,COLORADO,4305603,43
4029,CONDOR,4305702,43
4030,CONSTANTINA,4305801,43
4031,COQUEIRO BAIXO,4305835,43
4032,COQUEIROS DO SUL,4305850,43
4033,CORONEL BARROS,4305871,43
4034,CORONEL BICACO,4305900,43
4035,CORONEL PILAR,4305934,43
4036,COTIPORA,4305959,43
4037,COXILHA,4305975,43
4038,CRISSIUMAL,4306007,43
4039,CRISTAL,4306056,43
4040,CRISTAL DO SUL,4306072,43
4041,CRUZ ALTA,4306106,43
4042,CRUZALTENSE,4306130,43
4043,CRUZEIRO DO SUL,4306205,43
4044,DAVID CANABARRO,4306304,43
4045,DERRUBADAS,4306320,43
4046,DEZESSEIS DE NOVEMBRO,4306353,43
4047,DILERMANDO DE AGUIAR,4306379,43
4048,DOIS IRMAOS,4306403,43
4049,DOIS IRMAOS DAS MISSOES,4306429,43
4050,DOIS LAJEADOS,4306452,43
4051,DOM FELICIANO,4306502,43
4052,DOM PEDRITO,4306601,43
4053,DOM PEDRO DE ALCANTARA,4306551,43
4054,DONA FRANCISCA,4306700,43
4055,DOUTOR MAURICIO CARDOSO,4306734,43
4056,DOUTOR RICARDO,4306759,43
4057,ELDORADO DO SUL,4306767,43
4058,ENCANTADO,4306809,43
4059,ENCRUZILHADA DO SUL,4306908,43
4060,ENGENHO VELHO,4306924,43
4061,ENTRE RIOS DO SUL,4306957,43
4062,ENTRE-IJUIS,4306932,43
4063,EREBANGO,4306973,43
4064,ERECHIM,4307005,43
4065,ERNESTINA,4307054,43
4066,ERVAL GRANDE,4307203,43
4067,ERVAL SECO,4307302,43
4068,ESMERALDA,4307401,43
4069,ESPERANCA DO SUL,4307450,43
4070,ESPUMOSO,4307500,43
4071,ESTACAO,4307559,43
4072,ESTANCIA VELHA,4307609,43
4073,ESTEIO,4307708,43
4074,ESTRELA,4307807,43
4075,ESTRELA VELHA,4307815,43
4076,EUGENIO DE CASTRO,4307831,43
4077,FAGUNDES VARELA,4307864,43
4078,FARROUPILHA,4307906,43
4079,FAXINAL DO SOTURNO,4308003,43
4080,FAXINALZINHO,4308052,43
4081,FAZENDA VILANOVA,4308078,43
4082,FELIZ,4308102,43
4083,FLORES DA CUNHA,4308201,43
4084,FLORIANO PEIXOTO,4308250,43
4085,FONTOURA XAVIER,4308300,43
4086,FORMIGUEIRO,4308409,43
4087,FORQUETINHA,4308433,43
4088,FORTALEZA DOS VALOS,4308458,43
4089,FREDERICO WESTPHALEN,4308508,43
4090,GARIBALDI,4308607,43
4091,GARRUCHOS,4308656,43
4092,GAURAMA,4308706,43
4093,GENERAL CAMARA,4308805,43
4094,GENTIL,4308854,43
4095,GETULIO VARGAS,4308904,43
4096,GIRUA,4309001,43
4097,GLORINHA,4309050,43
4098,GRAMADO,4309100,43
4099,GRAMADO DOS LOUREIROS,4309126,43
4100,GRAMADO XAVIER,4309159,43
4101,GRAVATAI,4309209,43
4102,GUABIJU,4309258,43
4103,GUAIBA,4309308,43
4104,GUAPORE,4309407,43
4105,GUARANI DAS MISSOES,4309506,43
4106,HARMONIA,4309555,43
4107,HERVAL,4307104,43
4108,HERVEIRAS,4309571,43
4109,HORIZONTINA,4309605,43
4110,HULHA NEGRA,4309654,43
4111,HUMAITA,4309704,43
4112,IBARAMA,4309753,43
4113,IBIACA,4309803,43
4114,IBIRAIARAS,4309902,43
4115,IBIRAPUITA,4309951,43
4116,IBIRUBA,4310009,43
4117,IGREJINHA,4310108,43
4118,IJUI,4310207,43
4119,ILOPOLIS,4310306,43
4120,IMBE,4310330,43
4121,IMIGRANTE,4310363,43
4122,INDEPENDENCIA,4310405,43
4123,INHACORA,4310413,43
4124,IPE,4310439,43
4125,IPIRANGA DO SUL,4310462,43
4126,IRAI,4310504,43
4127,ITAARA,4310538,43
4128,ITACURUBI,4310553,43
4129,ITAPUCA,4310579,43
4130,ITAQUI,4310603,43
4131,ITATI,4310652,43
4132,ITATIBA DO SUL,4310702,43
4133,IVORA,4310751,43
4134,IVOTI,4310801,43
4135,JABOTICABA,4310850,43
4136,JACUIZINHO,4310876,43
4137,JACUTINGA,4310900,43
4138,JAGUARAO,4311007,43
4139,JAGUARI,4311106,43
4140,JAQUIRANA,4311122,43
4141,JARI,4311130,43
4142,JOIA,4311155,43
4143,JULIO DE CASTILHOS,4311205,43
4144,LAGOA BONITA DO SUL,4311239,43
4145,LAGOA DOS TRES CANTOS,4311270,43
4146,LAGOA VERMELHA,4311304,43
4147,LAGOAO,4311254,43
4148,LAJEADO,4311403,43
4149,LAJEADO DO BUGRE,4311429,43
4150,LAVRAS DO SUL,4311502,43
4151,LIBERATO SALZANO,4311601,43
4152,LINDOLFO COLLOR,4311627,43
4153,LINHA NOVA,4311643,43
4154,MACAMBARA,4311718,43
4155,MACHADINHO,4311700,43
4156,MAMPITUBA,4311734,43
4157,MANOEL VIANA,4311759,43
4158,MAQUINE,4311775,43
4159,MARATA,4311791,43
4160,MARAU,4311809,43
4161,MARCELINO RAMOS,4311908,43
4162,MARIANA PIMENTEL,4311981,43
4163,MARIANO MORO,4312005,43
4164,MARQUES DE SOUZA,4312054,43
4165,MATA,4312104,43
4166,MATO CASTELHANO,4312138,43
4167,MATO LEITAO,4312153,43
4168,MATO QUEIMADO,4312179,43
4169,MAXIMILIANO DE ALMEIDA,4312203,43
4170,MINAS DO LEAO,4312252,43
4171,MIRAGUAI,4312302,43
4172,MONTAURI,4312351,43
4173,MONTE ALEGRE DOS CAMPOS,4312377,43
4174,MONTE BELO DO SUL,4312385,43
4175,MONTENEGRO,4312401,43
4176,MORMACO,4312427,43
4177,MORRINHOS DO SUL,4312443,43
4178,MORRO REDONDO,4312450,43
4179,MORRO REUTER,4312476,43
4180,MOSTARDAS,4312500,43
4181,MUCUM,4312609,43
4182,MUITOS CAPOES,4312617,43
4183,MULITERNO,4312625,43
4184,NAO-ME-TOQUE,4312658,43
4185,NICOLAU VERGUEIRO,4312674,43
4186,NONOAI,4312708,43
4187,NOVA ALVORADA,4312757,43
4188,NOVA ARACA,4312807,43
4189,NOVA BASSANO,4312906,43
4190,NOVA BOA VISTA,4312955,43
4191,NOVA BRESCIA,4313003,43
4192,NOVA CANDELARIA,4313011,43
4193,NOVA ESPERANCA DO SUL,4313037,43
4194,NOVA HARTZ,4313060,43
4195,NOVA PADUA,4313086,43
4196,NOVA PALMA,4313102,43
4197,NOVA PETROPOLIS,4313201,43
4198,NOVA PRATA,4313300,43
4199,NOVA RAMADA,4313334,43
4200,NOVA ROMA DO SUL,4313359,43
4201,NOVA SANTA RITA,4313375,43
4202,NOVO BARREIRO,4313490,43
4203,NOVO CABRAIS,4313391,43
4204,NOVO HAMBURGO,4313409,43
4205,NOVO MACHADO,4313425,43
4206,NOVO TIRADENTES,4313441,43
4207,NOVO XINGU,4313466,43
4208,OSORIO,4313508,43
4209,PAIM FILHO,4313607,43
4210,PALMARES DO SUL,4313656,43
4211,PALMEIRA DAS MISSOES,4313706,43
4212,PALMITINHO,4313805,43
4213,PANAMBI,4313904,43
4214,PANTANO GRANDE,4313953,43
4215,PARAI,4314001,43
4216,PARAISO DO SUL,4314027,43
4217,PARECI NOVO,4314035,43
4218,PAROBE,4314050,43
4219,PASSA SETE,4314068,43
4220,PASSO DO SOBRADO,4314076,43
4221,PASSO FUNDO,4314100,43
4222,PAULO BENTO,4314134,43
4223,PAVERAMA,4314159,43
4224,PEDRAS ALTAS,4314175,43
4225,PEDRO OSORIO,4314209,43
4226,PEJUCARA,4314308,43
4227,PELOTAS,4314407,43
4228,PICADA CAFE,4314423,43
4229,PINHAL,4314456,43
4230,PINHAL DA SERRA,4314464,43
4231,PINHAL GRANDE,4314472,43
4232,PINHEIRINHO DO VALE,4314498,43
4233,PINHEIRO MACHADO,4314506,43
4234,PINTO BANDEIRA,4314548,43
4235,PIRAPO,4314555,43
4236,PIRATINI,4314605,43
4237,PLANALTO,4314704,43
4238,POCO DAS ANTAS,4314753,43
4239,PONTAO,4314779,43
4240,PONTE PRETA,4314787,43
4241,PORTAO,4314803,43
4242,PORTO ALEGRE,4314902,43
4243,PORTO LUCENA,4315008,43
4244,PORTO MAUA,4315057,43
4245,PORTO VERA CRUZ,4315073,43
4246,PORTO XAVIER,4315107,43
4247,POUSO NOVO,4315131,43
4248,PRESIDENTE LUCENA,4315149,43
4249,PROGRESSO,4315156,43
4250,PROTASIO ALVES,4315172,43
4251,PUTINGA,4315206,43
4252,QUARAI,4315305,43
4253,QUATRO IRMAOS,4315313,43
4254,QUEVEDOS,4315321,43
4255,QUINZE DE NOVEMBRO,4315354,43
4256,REDENTORA,4315404,43
4257,RELVADO,4315453,43
4258,RESTINGA SECA,4315503,43
4259,RIO DOS INDIOS,4315552,43
4260,RIO GRANDE,4315602,43
4261,RIO PARDO,4315701,43
4262,RIOZINHO,4315750,43
4263,ROCA SALES,4315800,43
4264,RODEIO BONITO,4315909,43
4265,ROLADOR,4315958,43
4266,ROLANTE,4316006,43
4267,RONDA ALTA,4316105,43
4268,RONDINHA,4316204,43
4269,ROQUE GONZALES,4316303,43
4270,ROSARIO DO SUL,4316402,43
4271,SAGRADA FAMILIA,4316428,43
4272,SALDANHA MARINHO,4316436,43
4273,SALTO DO JACUI,4316451,43
4274,SALVADOR DAS MISSOES,4316477,43
4275,SALVADOR DO SUL,4316501,43
4276,SANANDUVA,4316600,43
4277,SANT' ANA DO LIVRAMENTO,4317103,43
4278,SANTA BARBARA DO SUL,4316709,43
4279,SANTA CECILIA DO SUL,4316733,43
4280,SANTA CLARA DO SUL,4316758,43
4281,SANTA CRUZ DO SUL,4316808,43
4282,SANTA MARGARIDA DO SUL,4316972,43
4283,SANTA MARIA,4316907,43
4284,SANTA MARIA DO HERVAL,4316956,43
4285,SANTA ROSA,4317202,43
4286,SANTA TEREZA,4317251,43
4287,SANTA VITORIA DO PALMAR,4317301,43
4288,SANTANA DA BOA VISTA,4317004,43
4289,SANTIAGO,4317400,43
4290,SANTO ANGELO,4317509,43
4291,SANTO ANTONIO DA PATRULHA,4317608,43
4292,SANTO ANTONIO DAS MISSOES,4317707,43
4293,SANTO ANTONIO DO PALMA,4317558,43
4294,SANTO ANTONIO DO PLANALTO,4317756,43
4295,SANTO AUGUSTO,4317806,43
4296,SANTO CRISTO,4317905,43
4297,SANTO EXPEDITO DO SUL,4317954,43
4298,SAO BORJA,4318002,43
4299,SAO DOMINGOS DO SUL,4318051,43
4300,SAO FRANCISCO DE ASSIS,4318101,43
4301,SAO FRANCISCO DE PAULA,4318200,43
4302,SAO GABRIEL,4318309,43
4303,SAO JERONIMO,4318408,43
4304,SAO JOAO DA URTIGA,4318424,43
4305,SAO JOAO DO POLESINE,4318432,43
4306,SAO JORGE,4318440,43
4307,SAO JOSE DAS MISSOES,4318457,43
4308,SAO JOSE DO HERVAL,4318465,43
4309,SAO JOSE DO HORTENCIO,4318481,43
4310,SAO JOSE DO INHACORA,4318499,43
4311,SAO JOSE DO NORTE,4318507,43
4312,SAO JOSE DO OURO,4318606,43
4313,SAO JOSE DO SUL,4318614,43
4314,SAO JOSE DOS AUSENTES,4318622,43
4315,SAO LEOPOLDO,4318705,43
4316,SAO LOURENCO DO SUL,4318804,43
4317,SAO LUIZ GONZAGA,4318903,43
4318,SAO MARCOS,4319000,43
4319,SAO MARTINHO,4319109,43
4320,SAO MARTINHO DA SERRA,4319125,43
4321,SAO MIGUEL DAS MISSOES,4319158,43
4322,SAO NICOLAU,4319208,43
4323,SAO PAULO DAS MISSOES,4319307,43
4324,SAO PEDRO DA SERRA,4319356,43
4325,SAO PEDRO DAS MISSOES,4319364,43
4326,SAO PEDRO DO BUTIA,4319372,43
4327,SAO PEDRO DO SUL,4319406,43
4328,SAO SEBASTIAO DO CAI,4319505,43
4329,SAO SEPE,4319604,43
4330,SAO VALENTIM,4319703,43
4331,SAO VALENTIM DO SUL,4319711,43
4332,SAO VALERIO DO SUL,4319737,43
4333,SAO VENDELINO,4319752,43
4334,SAO VICENTE DO SUL,4319802,43
4335,SAPIRANGA,4319901,43
4336,SAPUCAIA DO SUL,4320008,43
4337,SARANDI,4320107,43
4338,SEBERI,4320206,43
4339,SEDE NOVA,4320230,43
4340,SEGREDO,4320263,43
4341,SELBACH,4320305,43
4342,SENADOR SALGADO FILHO,4320321,43
4343,SENTINELA DO SUL,4320354,43
4344,SERAFINA CORREA,4320404,43
4345,SERIO,4320453,43
4346,SERTAO,4320503,43
4347,SERTAO SANTANA,4320552,43
4348,SETE DE SETEMBRO,4320578,43
4349,SEVERIANO DE ALMEIDA,4320602,43
4350,SILVEIRA MARTINS,4320651,43
4351,SINIMBU,4320677,43
4352,SOBRADINHO,4320701,43
4353,SOLEDADE,4320800,43
4354,TABAI,4320859,43
4355,TAPEJARA,4320909,43
4356,TAPERA,4321006,43
4357,TAPES,4321105,43
4358,TAQUARA,4321204,43
4359,TAQUARI,4321303,43
4360,TAQUARUCU DO SUL,4321329,43
4361,TAVARES,4321352,43
4362,TENENTE PORTELA,4321402,43
4363,TERRA DE AREIA,4321436,43
4364,TEUTONIA,4321451,43
4365,TIO HUGO,4321469,43
4366,TIRADENTES DO SUL,4321477,43
4367,TOROPI,4321493,43
4368,TORRES,4321501,43
4369,TRAMANDAI,4321600,43
4370,TRAVESSEIRO,4321626,43
4371,TRES ARROIOS,4321634,43
4372,TRES CACHOEIRAS,4321667,43
4373,TRES COROAS,4321709,43
4374,TRES DE MAIO,4321808,43
4375,TRES FORQUILHAS,4321832,43
4376,TRES PALMEIRAS,4321857,43
4377,TRES PASSOS,4321907,43
4378,TRINDADE DO SUL,4321956,43
4379,TRIUNFO,4322004,43
4380,TUCUNDUVA,4322103,43
4381,TUNAS,4322152,43
4382,TUPANCI DO SUL,4322186,43
4383,TUPANCIRETA,4322202,43
4384,TUPANDI,4322251,43
4385,TUPARENDI,4322301,43
4386,TURUCU,4322327,43
4387,UBIRETAMA,4322343,43
4388,UNIAO DA SERRA,4322350,43
4389,UNISTALDA,4322376,43
4390,URUGUAIANA,4322400,43
4391,VACARIA,4322509,43
4392,VALE DO SOL,4322533,43
4393,VALE REAL,4322541,43
4394,VALE VERDE,4322525,43
4395,VANINI,4322558,43
4396,VENANCIO AIRES,4322608,43
4397,VERA CRUZ,4322707,43
4398,VERANOPOLIS,4322806,43
4399,VESPASIANO CORREA,4322855,43
4400,VIADUTOS,4322905,43
4401,VIAMAO,4323002,43
4402,VICENTE DUTRA,4323101,43
4403,VICTOR GRAEFF,4323200,43
4404,VILA FLORES,4323309,43
4405,VILA LANGARO,4323358,43
4406,VILA MARIA,4323408,43
4407,VILA NOVA DO SUL,4323457,43
4408,VISTA ALEGRE,4323507,43
4409,VISTA ALEGRE DO PRATA,4323606,43
4410,VISTA GAUCHA,4323705,43
4411,VITORIA DAS MISSOES,4323754,43
4412,WESTFALIA,4323770,43
4413,XANGRI-LA,4323804,43
4414,ABDON BATISTA,4200051,42
4415,ABELARDO LUZ,4200101,42
4416,AGROLANDIA,4200200,42
4417,AGRONOMICA,4200309,42
4418,AGUA DOCE,4200408,42
4419,AGUAS DE CHAPECO,4200507,42
4420,AGUAS FRIAS,4200556,42
4421,AGUAS MORNAS,4200606,42
4422,ALFREDO WAGNER,4200705,42
4423,ALTO BELA VISTA,4200754,42
4424,ANCHIETA,4200804,42
4425,ANGELINA,4200903,42
4426,ANITA GARIBALDI,4201000,42
4427,ANITAPOLIS,4201109,42
4428,ANTONIO CARLOS,4201208,42
4429,APIUNA,4201257,42
4430,ARABUTA,4201273,42
4431,ARAQUARI,4201307,42
4432,ARARANGUA,4201406,42
4433,ARMAZEM,4201505,42
4434,ARROIO TRINTA,4201604,42
4435,ARVOREDO,4201653,42
4436,ASCURRA,4201703,42
4437,ATALANTA,4201802,42
4438,AURORA,4201901,42
4439,BALNEARIO ARROIO DO SILVA,4201950,42
4440,BALNEARIO BARRA DO SUL,4202057,42
4441,BALNEARIO CAMBORIU,4202008,42
4442,BALNEARIO GAIVOTA,4202073,42
4443,BALNEARIO PICARRAS,4212809,42
4444,BALNEARIO RINCAO,4220000,42
4445,BANDEIRANTE,4202081,42
4446,BARRA BONITA,4202099,42
4447,BARRA VELHA,4202107,42
4448,BELA VISTA DO TOLDO,4202131,42
4449,BELMONTE,4202156,42
4450,BENEDITO NOVO,4202206,42
4451,BIGUACU,4202305,42
4452,BLUMENAU,4202404,42
4453,BOCAINA DO SUL,4202438,42
4454,BOM JARDIM DA SERRA,4202503,42
4455,BOM JESUS,4202537,42
4456,BOM JESUS DO OESTE,4202578,42
4457,BOM RETIRO,4202602,42
4458,BOMBINHAS,4202453,42
4459,BOTUVERA,4202701,42
4460,BRACO DO NORTE,4202800,42
4461,BRACO DO TROMBUDO,4202859,42
4462,BRUNOPOLIS,4202875,42
4463,BRUSQUE,4202909,42
4464,CACADOR,4203006,42
4465,CAIBI,4203105,42
4466,CALMON,4203154,42
4467,CAMBORIU,4203204,42
4468,CAMPO ALEGRE,4203303,42
4469,CAMPO BELO DO SUL,4203402,42
4470,CAMPO ERE,4203501,42
4471,CAMPOS NOVOS,4203600,42
4472,CANELINHA,4203709,42
4473,CANOINHAS,4203808,42
4474,CAPAO ALTO,4203253,42
4475,CAPINZAL,4203907,42
4476,CAPIVARI DE BAIXO,4203956,42
4477,CATANDUVAS,4204004,42
4478,CAXAMBU DO SUL,4204103,42
4479,CELSO RAMOS,4204152,42
4480,CERRO NEGRO,4204178,42
4481,CHAPADAO DO LAGEADO,4204194,42
4482,CHAPECO,4204202,42
4483,COCAL DO SUL,4204251,42
4484,CONCORDIA,4204301,42
4485,CORDILHEIRA ALTA,4204350,42
4486,CORONEL FREITAS,4204400,42
4487,CORONEL MARTINS,4204459,42
4488,CORREIA PINTO,4204558,42
4489,CORUPA,4204509,42
4490,CRICIUMA,4204608,42
4491,CUNHA PORA,4204707,42
4492,CUNHATAI,4204756,42
4493,CURITIBANOS,4204806,42
4494,DESCANSO,4204905,42
4495,DIONISIO CERQUEIRA,4205001,42
4496,DONA EMMA,4205100,42
4497,DOUTOR PEDRINHO,4205159,42
4498,ENTRE RIOS,4205175,42
4499,ERMO,4205191,42
4500,ERVAL VELHO,4205209,42
4501,FAXINAL DOS GUEDES,4205308,42
4502,FLOR DO SERTAO,4205357,42
4503,FLORIANOPOLIS,4205407,42
4504,FORMOSA DO SUL,4205431,42
4505,FORQUILHINHA,4205456,42
4506,FRAIBURGO,4205506,42
4507,FREI ROGERIO,4205555,42
4508,GALVAO,4205605,42
4509,GAROPABA,4205704,42
4510,GARUVA,4205803,42
4511,GASPAR,4205902,42
4512,GOVERNADOR CELSO RAMOS,4206009,42
4513,GRAO PARA,4206108,42
4514,GRAVATAL,4206207,42
4515,GUABIRUBA,4206306,42
4516,GUARACIABA,4206405,42
4517,GUARAMIRIM,4206504,42
4518,GUARUJA DO SUL,4206603,42
4519,GUATAMBU,4206652,42
4520,HERVAL D'OESTE,4206702,42
4521,IBIAM,4206751,42
4522,IBICARE,4206801,42
4523,IBIRAMA,4206900,42
4524,ICARA,4207007,42
4525,ILHOTA,4207106,42
4526,IMARUI,4207205,42
4527,IMBITUBA,4207304,42
4528,IMBUIA,4207403,42
4529,INDAIAL,4207502,42
4530,IOMERE,4207577,42
4531,IPIRA,4207601,42
4532,IPORA DO OESTE,4207650,42
4533,IPUACU,4207684,42
4534,IPUMIRIM,4207700,42
4535,IRACEMINHA,4207759,42
4536,IRANI,4207809,42
4537,IRATI,4207858,42
4538,IRINEOPOLIS,4207908,42
4539,ITA,4208005,42
4540,ITAIOPOLIS,4208104,42
4541,ITAJAI,4208203,42
4542,ITAPEMA,4208302,42
4543,ITAPIRANGA,4208401,42
4544,ITAPOA,4208450,42
4545,ITUPORANGA,4208500,42
4546,JABORA,4208609,42
4547,JACINTO MACHADO,4208708,42
4548,JAGUARUNA,4208807,42
4549,JARAGUA DO SUL,4208906,42
4550,JARDINOPOLIS,4208955,42
4551,JOACABA,4209003,42
4552,JOINVILLE,4209102,42
4553,JOSE BOITEUX,4209151,42
4554,JUPIA,4209177,42
4555,LACERDOPOLIS,4209201,42
4556,LAGES,4209300,42
4557,LAGUNA,4209409,42
4558,LAJEADO GRANDE,4209458,42
4559,LAURENTINO,4209508,42
4560,LAURO MULLER,4209607,42
4561,LEBON REGIS,4209706,42
4562,LEOBERTO LEAL,4209805,42
4563,LINDOIA DO SUL,4209854,42
4564,LONTRAS,4209904,42
4565,LUIZ ALVES,4210001,42
4566,LUZERNA,4210035,42
4567,MACIEIRA,4210050,42
4568,MAFRA,4210100,42
4569,MAJOR GERCINO,4210209,42
4570,MAJOR VIEIRA,4210308,42
4571,MARACAJA,4210407,42
4572,MARAVILHA,4210506,42
4573,MAREMA,4210555,42
4574,MASSARANDUBA,4210605,42
4575,MATOS COSTA,4210704,42
4576,MELEIRO,4210803,42
4577,MIRIM DOCE,4210852,42
4578,MODELO,4210902,42
4579,MONDAI,4211009,42
4580,MONTE CARLO,4211058,42
4581,MONTE CASTELO,4211108,42
4582,MORRO DA FUMACA,4211207,42
4583,MORRO GRANDE,4211256,42
4584,NAVEGANTES,4211306,42
4585,NOVA ERECHIM,4211405,42
4586,NOVA ITABERABA,4211454,42
4587,NOVA TRENTO,4211504,42
4588,NOVA VENEZA,4211603,42
4589,NOVO HORIZONTE,4211652,42
4590,ORLEANS,4211702,42
4591,OTACILIO COSTA,4211751,42
4592,OURO,4211801,42
4593,OURO VERDE,4211850,42
4594,PAIAL,4211876,42
4595,PAINEL,4211892,42
4596,PALHOCA,4211900,42
4597,PALMA SOLA,4212007,42
4598,PALMEIRA,4212056,42
4599,PALMITOS,4212106,42
4600,PAPANDUVA,4212205,42
4601,PARAISO,4212239,42
4602,PASSO DE TORRES,4212254,42
4603,PASSOS MAIA,4212270,42
4604,PAULO LOPES,4212304,42
4605,PEDRAS GRANDES,4212403,42
4606,PENHA,4212502,42
4607,PERITIBA,4212601,42
4608,PESCARIA BRAVA,4212650,42
4609,PETROLANDIA,4212700,42
4610,PINHALZINHO,4212908,42
4611,PINHEIRO PRETO,4213005,42
4612,PIRATUBA,4213104,42
4613,PLANALTO ALEGRE,4213153,42
4614,POMERODE,4213203,42
4615,PONTE ALTA,4213302,42
4616,PONTE ALTA DO NORTE,4213351,42
4617,PONTE SERRADA,4213401,42
4618,PORTO BELO,4213500,42
4619,PORTO UNIAO,4213609,42
4620,POUSO REDONDO,4213708,42
4621,PRAIA GRANDE,4213807,42
4622,PRESIDENTE CASTELLO BRANCO,4213906,42
4623,PRESIDENTE GETULIO,4214003,42
4624,PRESIDENTE NEREU,4214102,42
4625,PRINCESA,4214151,42
4626,QUILOMBO,4214201,42
4627,RANCHO QUEIMADO,4214300,42
4628,RIO DAS ANTAS,4214409,42
4629,RIO DO CAMPO,4214508,42
4630,RIO DO OESTE,4214607,42
4631,RIO DO SUL,4214805,42
4632,RIO DOS CEDROS,4214706,42
4633,RIO FORTUNA,4214904,42
4634,RIO NEGRINHO,4215000,42
4635,RIO RUFINO,4215059,42
4636,RIQUEZA,4215075,42
4637,RODEIO,4215109,42
4638,ROMELANDIA,4215208,42
4639,SALETE,4215307,42
4640,SALTINHO,4215356,42
4641,SALTO VELOSO,4215406,42
4642,SANGAO,4215455,42
4643,SANTA CECILIA,4215505,42
4644,SANTA HELENA,4215554,42
4645,SANTA ROSA DE LIMA,4215604,42
4646,SANTA ROSA DO SUL,4215653,42
4647,SANTA TEREZINHA,4215679,42
4648,SANTA TEREZINHA DO PROGRESSO,4215687,42
4649,SANTIAGO DO SUL,4215695,42
4650,SANTO AMARO DA IMPERATRIZ,4215703,42
4651,SAO BENTO DO SUL,4215802,42
4652,SAO BERNARDINO,4215752,42
4653,SAO BONIFACIO,4215901,42
4654,SAO CARLOS,4216008,42
4655,SAO CRISTOVAO DO SUL,4216057,42
4656,SAO DOMINGOS,4216107,42
4657,SAO FRANCISCO DO SUL,4216206,42
4658,SAO JOAO BATISTA,4216305,42
4659,SAO JOAO DO ITAPERIU,4216354,42
4660,SAO JOAO DO OESTE,4216255,42
4661,SAO JOAO DO SUL,4216404,42
4662,SAO JOAQUIM,4216503,42
4663,SAO JOSE,4216602,42
4664,SAO JOSE DO CEDRO,4216701,42
4665,SAO JOSE DO CERRITO,4216800,42
