,total,year,adm_dependency_detailed_id,school_year_id,adm_dependency_detailed_name,school_year_name
1340,352948,2015,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1341,420281,2015,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1342,441959,2015,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1343,397788,2015,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1344,455195,2015,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1345,432621,2015,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1346,405043,2015,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1347,399458,2015,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1348,383576,2015,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1349,356965,2015,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1350,340671,2015,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1351,324381,2015,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1352,297157,2015,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1353,268406,2015,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1354,244183,2015,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1355,936,2015,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1356,10298,2015,7,61.0,Privada não conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1357,41047,2015,7,62.0,Privada não conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1358,127733,2015,7,63.0,Privada não conveniada com fins lucrativos,EJA - Ensino Médio
1359,714426,2015,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1360,209,2016,1,11.0,Federal,Creche - Menor de 1 ano
1361,333,2016,1,12.0,Federal,Creche - 1 ano
1362,459,2016,1,13.0,Federal,Creche - 2 anos
1363,682,2016,1,14.0,Federal,Creche - 3 anos
1364,752,2016,1,21.0,Federal,Pré-escola - 4 anos
1365,614,2016,1,22.0,Federal,Pré-escola - 5 anos
1366,1354,2016,1,31.0,Federal,Ens. Fundamental - 1º Ano
1367,1336,2016,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1368,1483,2016,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1369,1518,2016,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1370,1625,2016,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1371,3349,2016,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1372,3714,2016,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1373,4112,2016,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1374,4222,2016,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1375,80192,2016,1,51.0,Federal,Ens. Médio - 1ª série
1376,44817,2016,1,52.0,Federal,Ens. Médio - 2ª série
1377,35033,2016,1,53.0,Federal,Ens. Médio - 3ª série
1378,11524,2016,1,54.0,Federal,Ens. Médio - 4ª série
1379,402,2016,1,61.0,Federal,EJA - anos iniciais do Ens. Fundamental
1380,323,2016,1,62.0,Federal,EJA - anos finais do Ens. Fundamental
1381,11088,2016,1,63.0,Federal,EJA - Ensino Médio
1382,183424,2016,1,71.0,Federal,Educação Profissional
1383,287,2016,2,11.0,Estadual,Creche - Menor de 1 ano
1384,564,2016,2,12.0,Estadual,Creche - 1 ano
1385,1246,2016,2,13.0,Estadual,Creche - 2 anos
1386,2770,2016,2,14.0,Estadual,Creche - 3 anos
1387,21460,2016,2,21.0,Estadual,Pré-escola - 4 anos
1388,64571,2016,2,22.0,Estadual,Pré-escola - 5 anos
1389,310023,2016,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1390,394425,2016,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1391,458920,2016,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1392,465690,2016,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1393,485148,2016,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1394,1342289,2016,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1395,1322152,2016,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1396,1263413,2016,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1397,1350926,2016,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1398,2762317,2016,2,51.0,Estadual,Ens. Médio - 1ª série
1399,2175114,2016,2,52.0,Estadual,Ens. Médio - 2ª série
1400,1902368,2016,2,53.0,Estadual,Ens. Médio - 3ª série
1401,57344,2016,2,54.0,Estadual,Ens. Médio - 4ª série
1402,148654,2016,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1403,553052,2016,2,62.0,Estadual,EJA - anos finais do Ens. Fundamental
1404,1215514,2016,2,63.0,Estadual,EJA - Ensino Médio
1405,297384,2016,2,71.0,Estadual,Educação Profissional
1406,125090,2016,3,11.0,Municipal,Creche - Menor de 1 ano
1407,366650,2016,3,12.0,Municipal,Creche - 1 ano
1408,673954,2016,3,13.0,Municipal,Creche - 2 anos
1409,1124839,2016,3,14.0,Municipal,Creche - 3 anos
1410,1849432,2016,3,21.0,Municipal,Pré-escola - 4 anos
1411,1932878,2016,3,22.0,Municipal,Pré-escola - 5 anos
1412,1671476,2016,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1413,1990079,2016,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1414,2268455,2016,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1415,2175070,2016,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1416,2122106,2016,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1417,1584951,2016,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1418,1384277,2016,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1419,1128279,2016,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1420,1038197,2016,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1421,19099,2016,3,51.0,Municipal,Ens. Médio - 1ª série
1422,15359,2016,3,52.0,Municipal,Ens. Médio - 2ª série
1423,14115,2016,3,53.0,Municipal,Ens. Médio - 3ª série
1424,1142,2016,3,54.0,Municipal,Ens. Médio - 4ª série
1425,536523,2016,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1426,772661,2016,3,62.0,Municipal,EJA - anos finais do Ens. Fundamental
1427,35222,2016,3,63.0,Municipal,EJA - Ensino Médio
1428,16328,2016,3,71.0,Municipal,Educação Profissional
1429,40410,2016,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1430,109483,2016,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1431,179440,2016,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1432,205729,2016,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1433,97199,2016,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1434,73542,2016,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1435,44838,2016,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1436,45234,2016,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1437,38182,2016,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1438,34814,2016,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1439,34136,2016,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1440,26702,2016,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1441,26052,2016,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1442,23494,2016,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1443,22881,2016,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1444,18907,2016,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1445,16773,2016,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1446,15503,2016,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1447,749,2016,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1448,40122,2016,4,61.0,Privada conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1449,10120,2016,4,62.0,Privada conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1450,1500,2016,4,63.0,Privada conveniada sem fins lucrativos,EJA - Ensino Médio
1451,10010,2016,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1452,1761,2016,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1453,6030,2016,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1454,13496,2016,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1455,20425,2016,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1456,24502,2016,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1457,24751,2016,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1458,20907,2016,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1459,23522,2016,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1460,21795,2016,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1461,20796,2016,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1462,19676,2016,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1463,19567,2016,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1464,18935,2016,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1465,17163,2016,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1466,16105,2016,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1467,14114,2016,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1468,12924,2016,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1469,12466,2016,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1470,143,2016,5,54.0,Privada conveniada com fins lucrativos,Ens. Médio - 4ª série
1471,2498,2016,5,61.0,Privada conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1472,1627,2016,5,62.0,Privada conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1473,6579,2016,5,63.0,Privada conveniada com fins lucrativos,EJA - Ensino Médio
1474,74153,2016,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1475,1506,2016,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1476,6483,2016,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1477,16565,2016,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1478,27256,2016,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1479,34312,2016,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1480,42301,2016,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1481,40916,2016,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1482,49698,2016,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1483,49359,2016,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1484,49045,2016,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1485,47934,2016,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1486,50832,2016,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1487,51083,2016,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1488,48540,2016,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1489,46794,2016,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1490,40536,2016,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1491,40062,2016,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1492,36180,2016,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1493,312,2016,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1494,948,2016,6,61.0,Privada não conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1495,3775,2016,6,62.0,Privada não conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1496,6631,2016,6,63.0,Privada não conveniada sem fins lucrativos,EJA - Ensino Médio
1497,13961,2016,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1498,25779,2016,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1499,86900,2016,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1500,215724,2016,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1501,351976,2016,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1502,428675,2016,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
1503,454361,2016,7,22.0,Privada não conveniada com fins lucrativos,Pré-escola - 5 anos
1504,405371,2016,7,31.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1505,479550,2016,7,32.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1506,454370,2016,7,33.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1507,432535,2016,7,34.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1508,404369,2016,7,35.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1509,393478,2016,7,41.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1510,376115,2016,7,42.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1511,346085,2016,7,43.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1512,335726,2016,7,44.0,Privada não conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1513,281630,2016,7,51.0,Privada não conveniada com fins lucrativos,Ens. Médio - 1ª série
1514,267889,2016,7,52.0,Privada não conveniada com fins lucrativos,Ens. Médio - 2ª série
1515,255508,2016,7,53.0,Privada não conveniada com fins lucrativos,Ens. Médio - 3ª série
1516,918,2016,7,54.0,Privada não conveniada com fins lucrativos,Ens. Médio - 4ª série
1517,9291,2016,7,61.0,Privada não conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1518,25539,2016,7,62.0,Privada não conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1519,100105,2016,7,63.0,Privada não conveniada com fins lucrativos,EJA - Ensino Médio
1520,636423,2016,7,71.0,Privada não conveniada com fins lucrativos,Educação Profissional
1521,144,2017,1,11.0,Federal,Creche - Menor de 1 ano
1522,341,2017,1,12.0,Federal,Creche - 1 ano
1523,465,2017,1,13.0,Federal,Creche - 2 anos
1524,576,2017,1,14.0,Federal,Creche - 3 anos
1525,825,2017,1,21.0,Federal,Pré-escola - 4 anos
1526,706,2017,1,22.0,Federal,Pré-escola - 5 anos
1527,1281,2017,1,31.0,Federal,Ens. Fundamental - 1º Ano
1528,1474,2017,1,32.0,Federal,Ens. Fundamental - 1ª série/2º ano
1529,1394,2017,1,33.0,Federal,Ens. Fundamental - 2ª série/3º ano
1530,1493,2017,1,34.0,Federal,Ens. Fundamental - 3ª série/4º ano
1531,1583,2017,1,35.0,Federal,Ens. Fundamental - 4ª série/5º Ano
1532,3046,2017,1,41.0,Federal,Ens. Fundamental - 5ª série/6º ano
1533,3808,2017,1,42.0,Federal,Ens. Fundamental - 6ª série/7º ano
1534,3834,2017,1,43.0,Federal,Ens. Fundamental - 7ª série/8º ano
1535,4114,2017,1,44.0,Federal,Ens. Fundamental - 8ª serie/9º ano
1536,84986,2017,1,51.0,Federal,Ens. Médio - 1ª série
1537,52477,2017,1,52.0,Federal,Ens. Médio - 2ª série
1538,40311,2017,1,53.0,Federal,Ens. Médio - 3ª série
1539,13749,2017,1,54.0,Federal,Ens. Médio - 4ª série
1540,329,2017,1,61.0,Federal,EJA - anos iniciais do Ens. Fundamental
1541,289,2017,1,62.0,Federal,EJA - anos finais do Ens. Fundamental
1542,11993,2017,1,63.0,Federal,EJA - Ensino Médio
1543,167264,2017,1,71.0,Federal,Educação Profissional
1544,405,2017,2,11.0,Estadual,Creche - Menor de 1 ano
1545,647,2017,2,12.0,Estadual,Creche - 1 ano
1546,1412,2017,2,13.0,Estadual,Creche - 2 anos
1547,3093,2017,2,14.0,Estadual,Creche - 3 anos
1548,22884,2017,2,21.0,Estadual,Pré-escola - 4 anos
1549,63570,2017,2,22.0,Estadual,Pré-escola - 5 anos
1550,308865,2017,2,31.0,Estadual,Ens. Fundamental - 1º Ano
1551,374208,2017,2,32.0,Estadual,Ens. Fundamental - 1ª série/2º ano
1552,441094,2017,2,33.0,Estadual,Ens. Fundamental - 2ª série/3º ano
1553,447847,2017,2,34.0,Estadual,Ens. Fundamental - 3ª série/4º ano
1554,477729,2017,2,35.0,Estadual,Ens. Fundamental - 4ª série/5º Ano
1555,1294645,2017,2,41.0,Estadual,Ens. Fundamental - 5ª série/6º ano
1556,1293840,2017,2,42.0,Estadual,Ens. Fundamental - 6ª série/7º ano
1557,1250018,2017,2,43.0,Estadual,Ens. Fundamental - 7ª série/8º ano
1558,1241590,2017,2,44.0,Estadual,Ens. Fundamental - 8ª serie/9º ano
1559,2691913,2017,2,51.0,Estadual,Ens. Médio - 1ª série
1560,2133498,2017,2,52.0,Estadual,Ens. Médio - 2ª série
1561,1843056,2017,2,53.0,Estadual,Ens. Médio - 3ª série
1562,52713,2017,2,54.0,Estadual,Ens. Médio - 4ª série
1563,174872,2017,2,61.0,Estadual,EJA - anos iniciais do Ens. Fundamental
1564,548468,2017,2,62.0,Estadual,EJA - anos finais do Ens. Fundamental
1565,1247621,2017,2,63.0,Estadual,EJA - Ensino Médio
1566,308826,2017,2,71.0,Estadual,Educação Profissional
1567,125549,2017,3,11.0,Municipal,Creche - Menor de 1 ano
1568,392544,2017,3,12.0,Municipal,Creche - 1 ano
1569,744350,2017,3,13.0,Municipal,Creche - 2 anos
1570,1191089,2017,3,14.0,Municipal,Creche - 3 anos
1571,1874894,2017,3,21.0,Municipal,Pré-escola - 4 anos
1572,2001031,2017,3,22.0,Municipal,Pré-escola - 5 anos
1573,1682323,2017,3,31.0,Municipal,Ens. Fundamental - 1º Ano
1574,1935529,2017,3,32.0,Municipal,Ens. Fundamental - 1ª série/2º ano
1575,2265210,2017,3,33.0,Municipal,Ens. Fundamental - 2ª série/3º ano
1576,2160574,2017,3,34.0,Municipal,Ens. Fundamental - 3ª série/4º ano
1577,2135990,2017,3,35.0,Municipal,Ens. Fundamental - 4ª série/5º Ano
1578,1569474,2017,3,41.0,Municipal,Ens. Fundamental - 5ª série/6º ano
1579,1385475,2017,3,42.0,Municipal,Ens. Fundamental - 6ª série/7º ano
1580,1189746,2017,3,43.0,Municipal,Ens. Fundamental - 7ª série/8º ano
1581,987414,2017,3,44.0,Municipal,Ens. Fundamental - 8ª serie/9º ano
1582,18205,2017,3,51.0,Municipal,Ens. Médio - 1ª série
1583,15140,2017,3,52.0,Municipal,Ens. Médio - 2ª série
1584,13245,2017,3,53.0,Municipal,Ens. Médio - 3ª série
1585,778,2017,3,54.0,Municipal,Ens. Médio - 4ª série
1586,565162,2017,3,61.0,Municipal,EJA - anos iniciais do Ens. Fundamental
1587,795058,2017,3,62.0,Municipal,EJA - anos finais do Ens. Fundamental
1588,36216,2017,3,63.0,Municipal,EJA - Ensino Médio
1589,16740,2017,3,71.0,Municipal,Educação Profissional
1590,40014,2017,4,11.0,Privada conveniada sem fins lucrativos,Creche - Menor de 1 ano
1591,111800,2017,4,12.0,Privada conveniada sem fins lucrativos,Creche - 1 ano
1592,186729,2017,4,13.0,Privada conveniada sem fins lucrativos,Creche - 2 anos
1593,214527,2017,4,14.0,Privada conveniada sem fins lucrativos,Creche - 3 anos
1594,92832,2017,4,21.0,Privada conveniada sem fins lucrativos,Pré-escola - 4 anos
1595,71534,2017,4,22.0,Privada conveniada sem fins lucrativos,Pré-escola - 5 anos
1596,42438,2017,4,31.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1597,44164,2017,4,32.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1598,37470,2017,4,33.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1599,33585,2017,4,34.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1600,34000,2017,4,35.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1601,24379,2017,4,41.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1602,23934,2017,4,42.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1603,23142,2017,4,43.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1604,21176,2017,4,44.0,Privada conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1605,18064,2017,4,51.0,Privada conveniada sem fins lucrativos,Ens. Médio - 1ª série
1606,14968,2017,4,52.0,Privada conveniada sem fins lucrativos,Ens. Médio - 2ª série
1607,14104,2017,4,53.0,Privada conveniada sem fins lucrativos,Ens. Médio - 3ª série
1608,744,2017,4,54.0,Privada conveniada sem fins lucrativos,Ens. Médio - 4ª série
1609,39657,2017,4,61.0,Privada conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1610,9247,2017,4,62.0,Privada conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1611,1849,2017,4,63.0,Privada conveniada sem fins lucrativos,EJA - Ensino Médio
1612,9865,2017,4,71.0,Privada conveniada sem fins lucrativos,Educação Profissional
1613,1467,2017,5,11.0,Privada conveniada com fins lucrativos,Creche - Menor de 1 ano
1614,5035,2017,5,12.0,Privada conveniada com fins lucrativos,Creche - 1 ano
1615,11405,2017,5,13.0,Privada conveniada com fins lucrativos,Creche - 2 anos
1616,17266,2017,5,14.0,Privada conveniada com fins lucrativos,Creche - 3 anos
1617,18742,2017,5,21.0,Privada conveniada com fins lucrativos,Pré-escola - 4 anos
1618,19178,2017,5,22.0,Privada conveniada com fins lucrativos,Pré-escola - 5 anos
1619,15985,2017,5,31.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1º Ano
1620,18095,2017,5,32.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1621,17419,2017,5,33.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1622,16676,2017,5,34.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1623,15943,2017,5,35.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1624,15520,2017,5,41.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1625,15292,2017,5,42.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1626,14403,2017,5,43.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1627,13565,2017,5,44.0,Privada conveniada com fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1628,11344,2017,5,51.0,Privada conveniada com fins lucrativos,Ens. Médio - 1ª série
1629,9780,2017,5,52.0,Privada conveniada com fins lucrativos,Ens. Médio - 2ª série
1630,9886,2017,5,53.0,Privada conveniada com fins lucrativos,Ens. Médio - 3ª série
1631,170,2017,5,54.0,Privada conveniada com fins lucrativos,Ens. Médio - 4ª série
1632,514,2017,5,61.0,Privada conveniada com fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1633,1130,2017,5,62.0,Privada conveniada com fins lucrativos,EJA - anos finais do Ens. Fundamental
1634,5437,2017,5,63.0,Privada conveniada com fins lucrativos,EJA - Ensino Médio
1635,58240,2017,5,71.0,Privada conveniada com fins lucrativos,Educação Profissional
1636,1062,2017,6,11.0,Privada não conveniada sem fins lucrativos,Creche - Menor de 1 ano
1637,5452,2017,6,12.0,Privada não conveniada sem fins lucrativos,Creche - 1 ano
1638,15906,2017,6,13.0,Privada não conveniada sem fins lucrativos,Creche - 2 anos
1639,25967,2017,6,14.0,Privada não conveniada sem fins lucrativos,Creche - 3 anos
1640,34056,2017,6,21.0,Privada não conveniada sem fins lucrativos,Pré-escola - 4 anos
1641,41637,2017,6,22.0,Privada não conveniada sem fins lucrativos,Pré-escola - 5 anos
1642,40800,2017,6,31.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1º Ano
1643,49985,2017,6,32.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 1ª série/2º ano
1644,50685,2017,6,33.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 2ª série/3º ano
1645,49877,2017,6,34.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 3ª série/4º ano
1646,49670,2017,6,35.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 4ª série/5º Ano
1647,50257,2017,6,41.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 5ª série/6º ano
1648,50394,2017,6,42.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 6ª série/7º ano
1649,50078,2017,6,43.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 7ª série/8º ano
1650,46886,2017,6,44.0,Privada não conveniada sem fins lucrativos,Ens. Fundamental - 8ª serie/9º ano
1651,41655,2017,6,51.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 1ª série
1652,35398,2017,6,52.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 2ª série
1653,35685,2017,6,53.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 3ª série
1654,246,2017,6,54.0,Privada não conveniada sem fins lucrativos,Ens. Médio - 4ª série
1655,1014,2017,6,61.0,Privada não conveniada sem fins lucrativos,EJA - anos iniciais do Ens. Fundamental
1656,3664,2017,6,62.0,Privada não conveniada sem fins lucrativos,EJA - anos finais do Ens. Fundamental
1657,6374,2017,6,63.0,Privada não conveniada sem fins lucrativos,EJA - Ensino Médio
1658,10533,2017,6,71.0,Privada não conveniada sem fins lucrativos,Educação Profissional
1659,24217,2017,7,11.0,Privada não conveniada com fins lucrativos,Creche - Menor de 1 ano
1660,88587,2017,7,12.0,Privada não conveniada com fins lucrativos,Creche - 1 ano
1661,221384,2017,7,13.0,Privada não conveniada com fins lucrativos,Creche - 2 anos
1662,349403,2017,7,14.0,Privada não conveniada com fins lucrativos,Creche - 3 anos
1663,418962,2017,7,21.0,Privada não conveniada com fins lucrativos,Pré-escola - 4 anos
