,state_id,year,state_abbreviation,valor,sphere_adm_id,financial_data_id,state_name
20078,35,2018,SP,4105881.6,1,3,São Paulo
20079,35,2018,SP,28744035.55,1,3,São Paulo
20080,35,2018,SP,15951803.86,1,3,São Paulo
20081,35,2018,SP,12191444.65,1,3,São Paulo
20082,35,2018,SP,19981322.29,1,3,São Paulo
20083,35,2018,SP,5763713.17,1,3,São Paulo
20084,35,2018,SP,11469213.32,1,3,São Paulo
20085,35,2018,SP,2088399.96,1,3,São Paulo
20086,35,2018,SP,3812651.62,1,3,São Paulo
20087,35,2018,SP,19707208.69,1,3,São Paulo
20088,35,2018,SP,30441779.6,1,3,São Paulo
20089,35,2018,SP,75552673.36,1,3,São Paulo
20090,35,2018,SP,9449247.88,1,3,São Paulo
20091,35,2018,SP,33285612.41,1,3,São Paulo
20092,35,2018,SP,327201194.6,1,3,São Paulo
20093,35,2018,SP,765737397.4,1,3,São Paulo
20094,35,2018,SP,8788585.03,1,3,São Paulo
20095,35,2018,SP,3126307.55,1,3,São Paulo
20096,35,2018,SP,3523660.71,1,3,São Paulo
20097,35,2018,SP,17127788.62,1,3,São Paulo
20098,35,2018,SP,157303908.5,1,3,São Paulo
20099,35,2018,SP,9470284.76,1,3,São Paulo
20100,35,2018,SP,2830582.76,1,3,São Paulo
20101,35,2018,SP,6926622.12,1,3,São Paulo
20102,35,2018,SP,22324849.59,1,3,São Paulo
20103,35,2018,SP,9753955.85,1,3,São Paulo
20104,35,2018,SP,5825586.37,1,3,São Paulo
20105,35,2018,SP,29769988.23,1,3,São Paulo
20106,35,2018,SP,49569616.49,1,3,São Paulo
20107,35,2018,SP,7898488.59,1,3,São Paulo
20108,35,2018,SP,5009328.24,1,3,São Paulo
20109,35,2018,SP,13892464.13,1,3,São Paulo
20110,35,2018,SP,18931882.69,1,3,São Paulo
20111,35,2018,SP,11792162.94,1,3,São Paulo
20112,35,2018,SP,18726714.23,1,3,São Paulo
20113,35,2018,SP,75680469.41,1,3,São Paulo
20114,35,2018,SP,17039471.07,1,3,São Paulo
20115,35,2018,SP,21123678.51,1,3,São Paulo
20116,35,2018,SP,200433457.0,1,3,São Paulo
20117,35,2018,SP,3184358.05,1,3,São Paulo
20118,35,2018,SP,3038977.14,1,3,São Paulo
20119,35,2018,SP,2959904.51,1,3,São Paulo
20120,35,2018,SP,12280987.09,1,3,São Paulo
20121,35,2018,SP,31826903.22,1,3,São Paulo
20122,35,2018,SP,6353309.96,1,3,São Paulo
20123,35,2018,SP,5544613.78,1,3,São Paulo
20124,35,2018,SP,3539541.63,1,3,São Paulo
20125,35,2018,SP,16209313.7,1,3,São Paulo
20126,35,2018,SP,17460426.56,1,3,São Paulo
20127,35,2018,SP,4583448.33,1,3,São Paulo
20128,35,2018,SP,3213242.01,1,3,São Paulo
20129,35,2018,SP,8933278.4,1,3,São Paulo
20130,35,2018,SP,18788419.39,1,3,São Paulo
20131,35,2018,SP,13337591.03,1,3,São Paulo
20132,35,2018,SP,3159876.4,1,3,São Paulo
20133,35,2018,SP,107938502.9,1,3,São Paulo
20134,35,2018,SP,1899891.5,1,3,São Paulo
20135,35,2018,SP,92709208.46,1,3,São Paulo
20136,35,2018,SP,97671103.81,1,3,São Paulo
20137,35,2018,SP,85178290.86,1,3,São Paulo
20138,35,2018,SP,155943980.5,1,3,São Paulo
20139,35,2018,SP,43277045.74,1,3,São Paulo
20140,35,2018,SP,3287855.62,1,3,São Paulo
20141,35,2018,SP,20526067.28,1,3,São Paulo
20142,35,2018,SP,8409212.29,1,3,São Paulo
20143,35,2018,SP,10319778.0,1,3,São Paulo
20144,35,2018,SP,3946121.68,1,3,São Paulo
20145,35,2018,SP,207349261.2,1,3,São Paulo
20146,35,2018,SP,28199787.09,1,3,São Paulo
20147,35,2018,SP,9242602.6,1,3,São Paulo
20148,35,2018,SP,109840925.5,1,3,São Paulo
20149,35,2018,SP,16652828.09,1,3,São Paulo
20150,35,2018,SP,14022158.62,1,3,São Paulo
20151,35,2018,SP,4815607.71,1,3,São Paulo
20152,35,2018,SP,2266354.28,1,3,São Paulo
20153,35,2018,SP,123880274.9,1,3,São Paulo
20154,35,2018,SP,61816888.76,1,3,São Paulo
20155,35,2018,SP,30891478.04,1,3,São Paulo
20156,35,2018,SP,6447275.51,1,3,São Paulo
20157,35,2018,SP,53313149.69,1,3,São Paulo
20158,35,2018,SP,146440701.0,1,3,São Paulo
20159,35,2018,SP,4692523.35,1,3,São Paulo
20160,35,2018,SP,10571641.95,1,3,São Paulo
20161,35,2018,SP,70623545.05,1,3,São Paulo
20162,35,2018,SP,29336323.09,1,3,São Paulo
20163,35,2018,SP,7511187.49,1,3,São Paulo
20164,35,2018,SP,76469623.0,1,3,São Paulo
20165,35,2018,SP,37063864.0,1,3,São Paulo
20166,35,2018,SP,32051936.26,1,3,São Paulo
20167,35,2018,SP,81208485.55,1,3,São Paulo
20168,35,2018,SP,4484361.68,1,3,São Paulo
20169,35,2018,SP,10543853.59,1,3,São Paulo
20170,35,2018,SP,3399084.9,1,3,São Paulo
20171,35,2018,SP,18579003.05,1,3,São Paulo
20172,35,2018,SP,2960961.74,1,3,São Paulo
20173,35,2018,SP,4322389.25,1,3,São Paulo
20174,35,2018,SP,367682219.6,1,3,São Paulo
20175,35,2018,SP,15206102.65,1,3,São Paulo
20176,35,2018,SP,11102245.59,1,3,São Paulo
20177,35,2018,SP,17365945.53,1,3,São Paulo
20178,35,2018,SP,2733527.44,1,3,São Paulo
20179,35,2018,SP,22156246.2,1,3,São Paulo
20180,35,2018,SP,6349969.25,1,3,São Paulo
20181,35,2018,SP,5828893.27,1,3,São Paulo
20182,35,2018,SP,63416952.49,1,3,São Paulo
20183,35,2018,SP,46769613.1,1,3,São Paulo
20184,35,2018,SP,201263795.5,1,3,São Paulo
20185,35,2018,SP,6628301.21,1,3,São Paulo
20186,35,2018,SP,37253863.75,1,3,São Paulo
20187,35,2018,SP,56043740.39,1,3,São Paulo
20188,35,2018,SP,2271351.93,1,3,São Paulo
20189,35,2018,SP,83653234.57,1,3,São Paulo
20190,35,2018,SP,13049814.6,1,3,São Paulo
20191,35,2018,SP,1798291.42,1,3,São Paulo
20192,35,2018,SP,15110113.57,1,3,São Paulo
20193,35,2018,SP,3848452.76,1,3,São Paulo
20194,35,2018,SP,5267701.69,1,3,São Paulo
20195,35,2018,SP,3537276.6,1,3,São Paulo
20196,35,2018,SP,13030118.12,1,3,São Paulo
20197,35,2018,SP,3185286.2,1,3,São Paulo
20198,35,2018,SP,2792266.66,1,3,São Paulo
20199,35,2018,SP,2479230.34,1,3,São Paulo
20200,35,2018,SP,62858302.02,1,3,São Paulo
20201,35,2018,SP,56176190.65,1,3,São Paulo
20202,35,2018,SP,5723553.78,1,3,São Paulo
20203,35,2018,SP,2835463.98,1,3,São Paulo
20204,35,2018,SP,9765967.31,1,3,São Paulo
20205,35,2018,SP,2608959.78,1,3,São Paulo
20206,35,2018,SP,2742584.24,1,3,São Paulo
20207,35,2018,SP,132437753.5,1,3,São Paulo
20208,35,2018,SP,1792266.9,1,3,São Paulo
20209,35,2018,SP,16567491.32,1,3,São Paulo
20210,35,2018,SP,53613211.38,1,3,São Paulo
20211,35,2018,SP,150242466.5,1,3,São Paulo
20212,35,2018,SP,5180048.27,1,3,São Paulo
20213,35,2018,SP,4704700.39,1,3,São Paulo
20214,35,2018,SP,2428877.94,1,3,São Paulo
20215,35,2018,SP,17583384.83,1,3,São Paulo
20216,35,2018,SP,7316077.31,1,3,São Paulo
20217,35,2018,SP,14887672.6,1,3,São Paulo
20218,35,2018,SP,3258624.31,1,3,São Paulo
20219,35,2018,SP,14444079.78,1,3,São Paulo
20220,35,2018,SP,9556294.36,1,3,São Paulo
20221,35,2018,SP,44065556.62,1,3,São Paulo
20222,35,2018,SP,3391089.19,1,3,São Paulo
20223,35,2018,SP,39861052.78,1,3,São Paulo
20224,35,2018,SP,283344946.7,1,3,São Paulo
20225,35,2018,SP,123017892.1,1,3,São Paulo
20226,35,2018,SP,68990561.27,1,3,São Paulo
20227,35,2018,SP,4434852.63,1,3,São Paulo
20228,35,2018,SP,2598609.09,1,3,São Paulo
20229,35,2018,SP,63047029.32,1,3,São Paulo
20230,35,2018,SP,6307384.06,1,3,São Paulo
20231,35,2018,SP,29936993.08,1,3,São Paulo
20232,35,2018,SP,16469708.53,1,3,São Paulo
20233,35,2018,SP,13742509.83,1,3,São Paulo
20234,35,2018,SP,3015088.28,1,3,São Paulo
20235,35,2018,SP,3840974.92,1,3,São Paulo
20236,35,2018,SP,56186102.23,1,3,São Paulo
20237,35,2018,SP,30474788.1,1,3,São Paulo
20238,35,2018,SP,9474744.77,1,3,São Paulo
20239,35,2018,SP,4380321.67,1,3,São Paulo
20240,35,2018,SP,3649389.95,1,3,São Paulo
20241,35,2018,SP,2641918.87,1,3,São Paulo
20242,35,2018,SP,7348871.42,1,3,São Paulo
20243,35,2018,SP,5225547.5,1,3,São Paulo
20244,35,2018,SP,14409151.55,1,3,São Paulo
20245,35,2018,SP,4728528.96,1,3,São Paulo
20246,35,2018,SP,6283755.28,1,3,São Paulo
20247,35,2018,SP,3237429.04,1,3,São Paulo
20248,35,2018,SP,4857252.33,1,3,São Paulo
20249,35,2018,SP,8600178.76,1,3,São Paulo
20250,35,2018,SP,1768942.29,1,3,São Paulo
20251,35,2018,SP,1582884.67,1,3,São Paulo
20252,35,2018,SP,8416663.99,1,3,São Paulo
20253,35,2018,SP,12160006.21,1,3,São Paulo
20254,35,2018,SP,1732008.9,1,3,São Paulo
20255,35,2018,SP,5277471.12,1,3,São Paulo
20256,35,2018,SP,4289283.02,1,3,São Paulo
20257,35,2018,SP,2924681.1,1,3,São Paulo
20258,35,2018,SP,45766160.1,1,3,São Paulo
20259,35,2018,SP,31987157.66,1,3,São Paulo
20260,35,2018,SP,7207740.69,1,3,São Paulo
20261,35,2018,SP,3814936.01,1,3,São Paulo
20262,35,2018,SP,2801097.57,1,3,São Paulo
20263,35,2018,SP,40490874.35,1,3,São Paulo
20264,35,2018,SP,3939865.15,1,3,São Paulo
20265,35,2018,SP,2875992.26,1,3,São Paulo
20266,35,2018,SP,6728393.77,1,3,São Paulo
20267,35,2018,SP,40617129.0,1,3,São Paulo
20268,35,2018,SP,524480424.3,1,3,São Paulo
20269,35,2018,SP,2660027.17,1,3,São Paulo
20270,35,2018,SP,15964473.81,1,3,São Paulo
20271,35,2018,SP,66233500.9,1,3,São Paulo
20272,35,2018,SP,9481799.73,1,3,São Paulo
20273,35,2018,SP,7460929.62,1,3,São Paulo
20274,35,2018,SP,7014000.58,1,3,São Paulo
20275,35,2018,SP,9673971.03,1,3,São Paulo
20276,35,2018,SP,8269306.39,1,3,São Paulo
20277,35,2018,SP,4831760.19,1,3,São Paulo
20278,35,2018,SP,15787339.26,1,3,São Paulo
20279,35,2018,SP,10251570.09,1,3,São Paulo
20280,35,2018,SP,39504845.47,1,3,São Paulo
20281,35,2018,SP,13940567.8,1,3,São Paulo
20282,35,2018,SP,6175483.67,1,3,São Paulo
20283,35,2018,SP,20647562.02,1,3,São Paulo
20284,35,2018,SP,3418354.92,1,3,São Paulo
20285,35,2018,SP,6414211.52,1,3,São Paulo
20286,35,2018,SP,8571273.87,1,3,São Paulo
20287,35,2018,SP,9779325.51,1,3,São Paulo
20288,35,2018,SP,2000236.61,1,3,São Paulo
20289,35,2018,SP,13965632.33,1,3,São Paulo
20290,35,2018,SP,7228453.98,1,3,São Paulo
20291,35,2018,SP,312798502.1,1,3,São Paulo
20292,35,2018,SP,2291859.96,1,3,São Paulo
20293,35,2018,SP,6544750.07,1,3,São Paulo
20294,35,2018,SP,31510311.67,1,3,São Paulo
20295,35,2018,SP,5327459.45,1,3,São Paulo
20296,35,2018,SP,1991300.93,1,3,São Paulo
20297,35,2018,SP,12521074.98,1,3,São Paulo
20298,35,2018,SP,29481804.05,1,3,São Paulo
20299,35,2018,SP,3339262.53,1,3,São Paulo
20300,35,2018,SP,6927799.22,1,3,São Paulo
20301,35,2018,SP,42598528.79,1,3,São Paulo
20302,35,2018,SP,17005890.2,1,3,São Paulo
20303,35,2018,SP,5779401.81,1,3,São Paulo
20304,35,2018,SP,52954342.12,1,3,São Paulo
20305,35,2018,SP,4368135.98,1,3,São Paulo
20306,35,2018,SP,29917652.05,1,3,São Paulo
20307,35,2018,SP,19608025.51,1,3,São Paulo
20308,35,2018,SP,84708139.48,1,3,São Paulo
20309,35,2018,SP,10912196.11,1,3,São Paulo
20310,35,2018,SP,11154144.1,1,3,São Paulo
20311,35,2018,SP,3114972.83,1,3,São Paulo
20312,35,2018,SP,5865411.12,1,3,São Paulo
20313,35,2018,SP,21650701.19,1,3,São Paulo
20314,35,2018,SP,273065726.6,1,3,São Paulo
20315,35,2018,SP,21528969.25,1,3,São Paulo
20316,35,2018,SP,12209811.37,1,3,São Paulo
20317,35,2018,SP,5973464.21,1,3,São Paulo
20318,35,2018,SP,20094683.95,1,3,São Paulo
20319,35,2018,SP,15322438.81,1,3,São Paulo
20320,35,2018,SP,45564705.12,1,3,São Paulo
20321,35,2018,SP,9232259.75,1,3,São Paulo
20322,35,2018,SP,24836534.05,1,3,São Paulo
20323,35,2018,SP,5273715.68,1,3,São Paulo
20324,35,2018,SP,3677939.92,1,3,São Paulo
20325,35,2018,SP,127212277.5,1,3,São Paulo
20326,35,2018,SP,2373773.17,1,3,São Paulo
20327,35,2018,SP,13309893.26,1,3,São Paulo
20328,35,2018,SP,3046648.21,1,3,São Paulo
20329,35,2018,SP,31772276.66,1,3,São Paulo
20330,35,2018,SP,4069245.48,1,3,São Paulo
20331,35,2018,SP,2774703.07,1,3,São Paulo
20332,35,2018,SP,3895094.42,1,3,São Paulo
20333,35,2018,SP,6183794.16,1,3,São Paulo
20334,35,2018,SP,56737229.01,1,3,São Paulo
20335,35,2018,SP,39629799.04,1,3,São Paulo
20336,35,2018,SP,13866748.02,1,3,São Paulo
20337,35,2018,SP,13948457.86,1,3,São Paulo
20338,35,2018,SP,2183114.5,1,3,São Paulo
20339,35,2018,SP,19457074.41,1,3,São Paulo
20340,35,2018,SP,308744767.8,1,3,São Paulo
20341,35,2018,SP,4105835.29,1,3,São Paulo
20342,35,2018,SP,1956013.97,1,3,São Paulo
20343,35,2018,SP,10793783.41,1,3,São Paulo
20344,35,2018,SP,17288931.02,1,3,São Paulo
20345,35,2018,SP,147242828.0,1,3,São Paulo
20346,35,2018,SP,20339198.44,1,3,São Paulo
20347,35,2018,SP,23967811.49,1,3,São Paulo
20348,35,2018,SP,4496737.99,1,3,São Paulo
20349,35,2018,SP,9562414.19,1,3,São Paulo
20350,35,2018,SP,4299194.78,1,3,São Paulo
20351,35,2018,SP,10579595.31,1,3,São Paulo
20352,35,2018,SP,5474130.87,1,3,São Paulo
20353,35,2018,SP,6614610.21,1,3,São Paulo
20354,35,2018,SP,20781510.02,1,3,São Paulo
20355,35,2018,SP,3000887.98,1,3,São Paulo
20356,35,2018,SP,13814462.24,1,3,São Paulo
20357,35,2018,SP,4241606.93,1,3,São Paulo
20358,35,2018,SP,38272969.14,1,3,São Paulo
20359,35,2018,SP,8195465.84,1,3,São Paulo
20360,35,2018,SP,2616296.98,1,3,São Paulo
20361,35,2018,SP,10749368.92,1,3,São Paulo
20362,35,2018,SP,12354123.12,1,3,São Paulo
20363,35,2018,SP,5456981.67,1,3,São Paulo
20364,35,2018,SP,3427217.14,1,3,São Paulo
20365,35,2018,SP,2023536.91,1,3,São Paulo
20366,35,2018,SP,6711627.72,1,3,São Paulo
20367,35,2018,SP,68404280.54,1,3,São Paulo
20368,35,2018,SP,450686116.5,1,3,São Paulo
20369,35,2018,SP,3788930.92,1,3,São Paulo
20370,35,2018,SP,3790360.42,1,3,São Paulo
20371,35,2018,SP,7786606.22,1,3,São Paulo
20372,35,2018,SP,3746859.81,1,3,São Paulo
20373,35,2018,SP,138319438.9,1,3,São Paulo
20374,35,2018,SP,27840956.61,1,3,São Paulo
20375,35,2018,SP,12050333.53,1,3,São Paulo
20376,35,2018,SP,7162569.44,1,3,São Paulo
20377,35,2018,SP,12707670.21,1,3,São Paulo
20378,35,2018,SP,10704366.16,1,3,São Paulo
20379,35,2018,SP,2380809.48,1,3,São Paulo
20380,35,2018,SP,3343889.03,1,3,São Paulo
20381,35,2018,SP,4163402.92,1,3,São Paulo
20382,35,2018,SP,2502172.08,1,3,São Paulo
20383,35,2018,SP,4483171.12,1,3,São Paulo
20384,35,2018,SP,7172685.41,1,3,São Paulo
20385,35,2018,SP,10454919.45,1,3,São Paulo
20386,35,2018,SP,3582722.59,1,3,São Paulo
20387,35,2018,SP,5496920.38,1,3,São Paulo
20388,35,2018,SP,64050329.27,1,3,São Paulo
20389,35,2018,SP,26475424.62,1,3,São Paulo
20390,35,2018,SP,6849499.77,1,3,São Paulo
20391,35,2018,SP,6489470.74,1,3,São Paulo
20392,35,2018,SP,11249165.35,1,3,São Paulo
20393,35,2018,SP,4200161.64,1,3,São Paulo
20394,35,2018,SP,109904090.5,1,3,São Paulo
20395,35,2018,SP,12933424.54,1,3,São Paulo
20396,35,2018,SP,2594074.12,1,3,São Paulo
20397,35,2018,SP,4721256.69,1,3,São Paulo
20398,35,2018,SP,3047371.66,1,3,São Paulo
20399,35,2018,SP,17709618.31,1,3,São Paulo
20400,35,2018,SP,29906949.14,1,3,São Paulo
20401,35,2018,SP,3759357.56,1,3,São Paulo
20402,35,2018,SP,26378960.0,1,3,São Paulo
20403,35,2018,SP,26436228.08,1,3,São Paulo
20404,35,2018,SP,43079827.34,1,3,São Paulo
20405,35,2018,SP,4547213.53,1,3,São Paulo
20406,35,2018,SP,5231766.29,1,3,São Paulo
20407,35,2018,SP,2798681.5,1,3,São Paulo
20408,35,2018,SP,1430527.12,1,3,São Paulo
20409,35,2018,SP,212202748.3,1,3,São Paulo
20410,35,2018,SP,2327437.37,1,3,São Paulo
20411,35,2018,SP,16209574.88,1,3,São Paulo
20412,35,2018,SP,17271089.85,1,3,São Paulo
20413,35,2018,SP,1471969.08,1,3,São Paulo
20414,35,2018,SP,10475896.17,1,3,São Paulo
20415,35,2018,SP,377472749.3,1,3,São Paulo
20416,35,2018,SP,4867339.6,1,3,São Paulo
20417,35,2018,SP,22908006.37,1,3,São Paulo
20418,35,2018,SP,9573671.1,1,3,São Paulo
20419,35,2018,SP,4232089.35,1,3,São Paulo
20420,35,2018,SP,7374419.59,1,3,São Paulo
20421,35,2018,SP,2438281.3,1,3,São Paulo
20422,35,2018,SP,3163075.22,1,3,São Paulo
20423,35,2018,SP,456038861.3,1,3,São Paulo
20424,35,2018,SP,6198656.83,1,3,São Paulo
20425,35,2018,SP,664073015.7,1,3,São Paulo
20426,35,2018,SP,244642615.5,1,3,São Paulo
20427,35,2018,SP,147257186.1,1,3,São Paulo
20428,35,2018,SP,1815687.18,1,3,São Paulo
20429,35,2018,SP,52131603.61,1,3,São Paulo
20430,35,2018,SP,2768801.42,1,3,São Paulo
20431,35,2018,SP,2193430.02,1,3,São Paulo
20432,35,2018,SP,2044362.07,1,3,São Paulo
20433,35,2018,SP,20947111.21,1,3,São Paulo
20434,35,2018,SP,5648631.34,1,3,São Paulo
20435,35,2018,SP,4787776.94,1,3,São Paulo
20436,35,2018,SP,24990335.83,1,3,São Paulo
20437,35,2018,SP,297425777.2,1,3,São Paulo
20438,35,2018,SP,466881896.5,1,3,São Paulo
20439,35,2018,SP,11685669.36,1,3,São Paulo
20440,35,2018,SP,9636762.86,1,3,São Paulo
20441,35,2018,SP,22250847.29,1,3,São Paulo
20442,35,2018,SP,19835759.21,1,3,São Paulo
20443,35,2018,SP,11677091244.0,1,3,São Paulo
20444,35,2018,SP,29789545.2,1,3,São Paulo
20445,35,2018,SP,6651649.69,1,3,São Paulo
20446,35,2018,SP,77185521.87,1,3,São Paulo
20447,35,2018,SP,142245362.8,1,3,São Paulo
20448,35,2018,SP,7701383.66,1,3,São Paulo
20449,35,2018,SP,11152046.91,1,3,São Paulo
20450,35,2018,SP,239509818.8,1,3,São Paulo
20451,35,2018,SP,7902689.09,1,3,São Paulo
20452,35,2018,SP,2576511.81,1,3,São Paulo
20453,35,2018,SP,2959342.6,1,3,São Paulo
20454,35,2018,SP,6753233.55,1,3,São Paulo
20455,35,2018,SP,32723495.49,1,3,São Paulo
20456,35,2018,SP,15806058.05,1,3,São Paulo
20457,35,2018,SP,99475062.82,1,3,São Paulo
20458,35,2018,SP,9663819.64,1,3,São Paulo
20459,35,2018,SP,14867402.91,1,3,São Paulo
20460,35,2018,SP,6333949.42,1,3,São Paulo
20461,35,2018,SP,21754547.48,1,3,São Paulo
20462,35,2018,SP,434943485.3,1,3,São Paulo
20463,35,2018,SP,7937340.0,1,3,São Paulo
20464,35,2018,SP,147241868.6,1,3,São Paulo
20465,35,2018,SP,157840229.0,1,3,São Paulo
20466,35,2018,SP,4418624.68,1,3,São Paulo
20467,35,2018,SP,8784212.04,1,3,São Paulo
20468,35,2018,SP,9844922.73,1,3,São Paulo
20469,35,2018,SP,169045352.7,1,3,São Paulo
20470,35,2018,SP,7296968.49,1,3,São Paulo
20471,35,2018,SP,8915444.7,1,3,São Paulo
20472,35,2018,SP,3519562.49,1,3,São Paulo
20473,35,2018,SP,3950442.02,1,3,São Paulo
20474,35,2018,SP,13957469.19,1,3,São Paulo
20475,35,2018,SP,18500014.05,1,3,São Paulo
20476,35,2018,SP,5657967.37,1,3,São Paulo
20477,35,2018,SP,9146040.01,1,3,São Paulo
20478,35,2018,SP,2585353.5,1,3,São Paulo
20479,35,2018,SP,36312602.49,1,3,São Paulo
20480,35,2018,SP,15377124.68,1,3,São Paulo
20481,35,2018,SP,6399021.03,1,3,São Paulo
20482,35,2018,SP,6327200.43,1,3,São Paulo
20483,35,2018,SP,13892818.33,1,3,São Paulo
20484,35,2018,SP,81754284.7,1,3,São Paulo
20485,35,2018,SP,287290290.4,1,3,São Paulo
20486,35,2018,SP,4522766.36,1,3,São Paulo
20487,35,2018,SP,14789713.85,1,3,São Paulo
20488,35,2018,SP,7143983.42,1,3,São Paulo
20489,35,2018,SP,42830646.32,1,3,São Paulo
20490,35,2018,SP,2423561.19,1,3,São Paulo
20491,35,2018,SP,2126128.49,1,3,São Paulo
20492,35,2018,SP,4433175.93,1,3,São Paulo
20493,35,2018,SP,2609932.38,1,3,São Paulo
20494,35,2018,SP,34649662.93,1,3,São Paulo
20495,35,2018,SP,3830849.32,1,3,São Paulo
20496,35,2018,SP,5010154.6,1,3,São Paulo
20497,35,2018,SP,28739083.38,1,3,São Paulo
20498,35,2018,SP,9763442.26,1,3,São Paulo
20499,35,2018,SP,2330462.25,1,3,São Paulo
20500,35,2018,SP,2084584.94,1,3,São Paulo
20501,35,2018,SP,5707731.16,1,3,São Paulo
20502,35,2018,SP,76555642.96,1,3,São Paulo
20503,35,2018,SP,4194350.23,1,3,São Paulo
20504,35,2018,SP,8970110.59,1,3,São Paulo
20505,35,2018,SP,1933681.07,1,3,São Paulo
20506,35,2018,SP,3288499.21,1,3,São Paulo
20507,35,2018,SP,1623923.44,1,3,São Paulo
20508,35,2018,SP,10735481.71,1,3,São Paulo
20509,35,2018,SP,7334468.1,1,3,São Paulo
20510,35,2018,SP,97426125.88,1,3,São Paulo
20511,35,2018,SP,16083190.58,1,3,São Paulo
20512,35,2018,SP,8037904.71,1,3,São Paulo
20513,35,2018,SP,26018980.59,1,3,São Paulo
20514,35,2018,SP,37272871.27,1,3,São Paulo
20515,35,2018,SP,63405044.73,1,3,São Paulo
20516,35,2018,SP,5862566.82,1,3,São Paulo
20517,35,2018,SP,118100505.0,1,3,São Paulo
20518,35,2018,SP,15045251.84,1,3,São Paulo
20519,35,2018,SP,6375236.84,1,3,São Paulo
20520,35,2018,SP,1995462.4,1,3,São Paulo
20521,35,2018,SP,82507815.56,1,3,São Paulo
20522,35,2018,SP,56825291.73,1,3,São Paulo
20523,35,2018,SP,2912101.68,1,3,São Paulo
20524,35,2018,SP,8018127.09,1,3,São Paulo
20525,35,2018,SP,9829766.97,1,3,São Paulo
20526,41,2018,PR,4381818.62,1,3,Paraná
20527,41,2018,PR,5534638.93,1,3,Paraná
20528,41,2018,PR,5855322.19,1,3,Paraná
20529,41,2018,PR,46955969.51,1,3,Paraná
20530,41,2018,PR,2382388.83,1,3,Paraná
20531,41,2018,PR,9998475.15,1,3,Paraná
20532,41,2018,PR,9196850.35,1,3,Paraná
20533,41,2018,PR,7958601.54,1,3,Paraná
20534,41,2018,PR,6830255.58,1,3,Paraná
20535,41,2018,PR,4065676.34,1,3,Paraná
20536,41,2018,PR,13939109.2,1,3,Paraná
20537,41,2018,PR,2522823.33,1,3,Paraná
20538,41,2018,PR,13536543.3,1,3,Paraná
20539,41,2018,PR,2739983.35,1,3,Paraná
20540,41,2018,PR,10100498.82,1,3,Paraná
20541,41,2018,PR,4618544.84,1,3,Paraná
20542,41,2018,PR,71899676.11,1,3,Paraná
20543,41,2018,PR,56903941.86,1,3,Paraná
20544,41,2018,PR,15613948.49,1,3,Paraná
20545,41,2018,PR,2908388.95,1,3,Paraná
20546,41,2018,PR,10084611.45,1,3,Paraná
20547,41,2018,PR,129948973.3,1,3,Paraná
20548,41,2018,PR,2550378.55,1,3,Paraná
20549,41,2018,PR,10684409.83,1,3,Paraná
20550,41,2018,PR,22301744.0,1,3,Paraná
20551,41,2018,PR,17624667.16,1,3,Paraná
20552,41,2018,PR,3227191.95,1,3,Paraná
20553,41,2018,PR,10215482.82,1,3,Paraná
20554,41,2018,PR,18108755.46,1,3,Paraná
20555,41,2018,PR,7060171.62,1,3,Paraná
20556,41,2018,PR,6178577.78,1,3,Paraná
20557,41,2018,PR,2898674.77,1,3,Paraná
20558,41,2018,PR,2475414.55,1,3,Paraná
20559,41,2018,PR,9366869.13,1,3,Paraná
20560,41,2018,PR,11913033.33,1,3,Paraná
20561,41,2018,PR,3774872.27,1,3,Paraná
20562,41,2018,PR,2563100.14,1,3,Paraná
20563,41,2018,PR,5549103.18,1,3,Paraná
20564,41,2018,PR,6492233.3,1,3,Paraná
20565,41,2018,PR,7594252.51,1,3,Paraná
20566,41,2018,PR,3441665.6,1,3,Paraná
20567,41,2018,PR,4745355.71,1,3,Paraná
20568,41,2018,PR,2986774.91,1,3,Paraná
20569,41,2018,PR,4284360.52,1,3,Paraná
20570,41,2018,PR,4260175.56,1,3,Paraná
20571,41,2018,PR,3378457.55,1,3,Paraná
20572,41,2018,PR,2689852.85,1,3,Paraná
20573,41,2018,PR,14450168.32,1,3,Paraná
20574,41,2018,PR,3416626.05,1,3,Paraná
20575,41,2018,PR,5734508.48,1,3,Paraná
20576,41,2018,PR,11864262.93,1,3,Paraná
20577,41,2018,PR,58182418.02,1,3,Paraná
20578,41,2018,PR,4978308.25,1,3,Paraná
20579,41,2018,PR,9944959.46,1,3,Paraná
20580,41,2018,PR,4710426.17,1,3,Paraná
20581,41,2018,PR,29440601.17,1,3,Paraná
20582,41,2018,PR,4084287.42,1,3,Paraná
20583,41,2018,PR,5301422.52,1,3,Paraná
20584,41,2018,PR,65567665.47,1,3,Paraná
20585,41,2018,PR,17555824.7,1,3,Paraná
20586,41,2018,PR,61370987.79,1,3,Paraná
20587,41,2018,PR,8120993.92,1,3,Paraná
20588,41,2018,PR,10766645.76,1,3,Paraná
20589,41,2018,PR,8990968.61,1,3,Paraná
20590,41,2018,PR,15389562.61,1,3,Paraná
20591,41,2018,PR,10368492.1,1,3,Paraná
20592,41,2018,PR,16551900.91,1,3,Paraná
20593,41,2018,PR,7716431.03,1,3,Paraná
20594,41,2018,PR,181789762.7,1,3,Paraná
20595,41,2018,PR,48976215.47,1,3,Paraná
20596,41,2018,PR,6115245.37,1,3,Paraná
